TIME;VELOCITY
722.000000;288.116760
723.000000;288.801941
724.000000;286.587402
725.000000;287.328857
726.000000;288.034302
727.000000;288.752869
728.000000;287.311829
729.000000;288.852997
730.000000;288.215576
731.000000;288.364136
732.000000;289.265259
733.000000;288.005493
734.000000;288.976013
735.000000;289.221436
736.000000;290.211548
737.000000;289.031647
738.000000;290.811646
739.000000;290.399414
740.000000;290.748840
741.000000;291.833862
742.000000;292.212128
743.000000;292.629639
744.000000;293.081177
745.000000;293.561523
746.000000;294.068726
747.000000;294.594177
748.000000;294.395264
749.000000;294.915527
750.000000;296.135986
751.000000;296.608490
752.000000;297.078369
753.000000;297.533203
754.000000;297.978821
755.000000;298.410767
756.000000;298.821716
757.000000;299.200623
758.000000;301.032990
759.000000;299.934235
760.000000;300.305298
761.000000;300.634460
762.000000;302.402039
763.000000;301.218872
764.000000;301.502869
765.000000;301.731262
766.000000;303.388245
767.000000;304.304443
768.000000;303.060364
769.000000;302.570892
770.000000;304.251404
771.000000;304.441193
772.000000;303.170990
773.000000;303.340454
774.000000;303.443848
775.000000;304.956177
776.000000;305.718658
777.000000;304.299866
778.000000;305.112640
779.000000;305.172852
780.000000;305.244843
781.000000;303.844360
782.000000;305.361969
783.000000;305.383575
784.000000;305.409729
785.000000;304.706909
786.000000;304.716064
787.000000;305.450317
788.000000;305.430695
789.000000;303.939941
790.000000;305.360687
791.000000;305.289307
792.000000;305.227173
793.000000;303.694519
794.000000;305.815521
795.000000;305.733643
796.000000;304.976501
797.000000;304.981079
798.000000;305.734344
799.000000;305.789307
800.000000;305.171509
801.000000;305.312225
802.000000;305.460144
803.000000;306.358643
804.000000;306.550415
805.000000;306.065460
806.000000;306.323975
807.000000;307.324585
808.000000;307.609253
809.000000;307.208069
810.000000;307.539246
811.000000;308.600647
812.000000;309.670654
813.000000;309.329712
814.000000;309.020813
815.000000;310.172577
816.000000;311.317810
817.000000;311.033813
818.000000;310.770081
819.000000;311.207214
820.000000;312.336060
821.000000;314.928894
822.000000;313.162598
823.000000;312.897583
824.000000;314.056549
825.000000;316.655884
826.000000;314.885712
827.000000;314.599060
828.000000;315.718750
829.000000;318.267090
830.000000;317.165710
831.000000;316.824066
832.000000;317.181396
833.000000;319.705444
834.000000;318.560913
835.000000;318.905762
836.000000;319.221863
837.000000;321.003784
838.000000;321.334351
839.000000;320.234924
840.000000;322.082947
841.000000;322.481506
842.000000;321.429871
843.000000;321.844055
844.000000;323.684326
845.000000;324.056702
